DB_INSTANCE_NAME;OWNER;TABLE_NAME;TAB_COMMENTS;NUM_ROWS;DUPLICATED;COLUMN_ID;COLUMN_NAME;DATA_TYPE;DATA_LENGTH;NULLABLE;DATA_SCALE;AVG_COL_LEN;NUM_DISTINCT;NUM_NULLS;DEFAULT_ON_NULL;COL_COMMENTS;CONSTRAINTS
exaprod;SIPAJ;DEMANDADO;Demandados de um processo judicial.;16338;N;2;SEQ_CARGO_FUNCAO;NUMBER;22;N;0;4;86;0;NO;Identificador unico de instancia de Pessoa no Cadastro.;PK_DEMANDADO (PRIMARY KEY: ENABLED)- SYS_C0059284 (C: ENABLED)
exaprod;SIPAJ;DEMANDADO;Demandados de um processo judicial.;16338;N;1;SEQ_PROC_DOCUMENTO;NUMBER;22;N;0;5;16121;0;NO;Identificador unico de processo ou documento.;FK_PRO_JUD_R_ADO (FOREIGN KEY: ENABLED)- PK_DEMANDADO (PRIMARY KEY: ENABLED)- SYS_C0059283 (C: ENABLED)
exaprod;SIPAJ;DEMANDANTE;Demandantes de um processo judicial.;24391;N;1;SEQ_PESSOA;NUMBER;22;N;0;6;17662;0;NO;Identificador unico de instancia de Pessoa no Cadastro.;PK_DEMANDANTE (PRIMARY KEY: ENABLED)- SYS_C0059286 (C: ENABLED)
exaprod;SIPAJ;DEMANDANTE;Demandantes de um processo judicial.;24391;N;2;SEQ_PROC_DOCUMENTO;NUMBER;22;N;0;5;16121;0;NO;Identificador único de processo ou documento.;FK_PRO_JUD_R_NTE (FOREIGN KEY: ENABLED)- PK_DEMANDANTE (PRIMARY KEY: ENABLED)- SYS_C0059287 (C: ENABLED)
exaprod;SIPAJ;DOC_ARQUIVO;Documento do Ti´po Arquivo;10;N;3;NUM_DOC_ARQUIVO;NUMBER;22;N;0;7;10;0;NO;Numero unico de Arquivo. Deve ser um sequencial da propria entidade.;SYS_C001491133 (C: ENABLED)
exaprod;SIPAJ;DOC_ARQUIVO;Documento do Ti´po Arquivo;10;N;1;SEQ_PROC_ANEXO;NUMBER;22;N;0;5;10;0;NO;Identificador unico de Arquivo.;PK_DOC_ARQUIVO (PRIMARY KEY: ENABLED)- SYS_C001491132 (C: ENABLED)
exaprod;SIPAJ;DOC_ARQUIVO;Documento do Ti´po Arquivo;10;N;2;SEQ_PROC_DOCUMENTO;NUMBER;22;Y;0;5;9;0;NO;Identificador unico de processo ou documento.; (: )
exaprod;SIPAJ;DOCUMENTO;Entidade representativa dos documentos existentes na CECON. Ex. Parecer e Termo de Acordo.;22345;N;5;DAT_CASSACAO;DATE;7;Y;;1;0;22345;NO;Data de cassação real para a SEFAZ.; (: )
exaprod;SIPAJ;DOCUMENTO;Entidade representativa dos documentos existentes na CECON. Ex. Parecer e Termo de Acordo.;22345;N;6;DSC_OBSERVACAO_CASSACAO;CLOB;4000;Y;;2;0;22344;NO;; (: )
exaprod;SIPAJ;DOCUMENTO;Entidade representativa dos documentos existentes na CECON. Ex. Parecer e Termo de Acordo.;22345;N;4;NUM_ATO_DECLARAT_CASSACAO;VARCHAR2;20;Y;;2;295;21905;NO;Número do ato declaratório que cassou o documento.; (: )
exaprod;SIPAJ;DOCUMENTO;Entidade representativa dos documentos existentes na CECON. Ex. Parecer e Termo de Acordo.;22345;N;2;SEQ_PESSOA;NUMBER;22;Y;0;6;5432;0;NO;Identificador unico de instancia de Pessoa no Cadastro.;FK_PES_R_DOC (FOREIGN KEY: ENABLED)
exaprod;SIPAJ;DOCUMENTO;Entidade representativa dos documentos existentes na CECON. Ex. Parecer e Termo de Acordo.;22345;N;1;SEQ_PROC_DOCUMENTO;NUMBER;22;N;0;5;22345;0;NO;Identificador único de processo ou documento.;FK_PRO_DOC_R_DOC (FOREIGN KEY: ENABLED)- PK_DOCUMENTO (PRIMARY KEY: ENABLED)- SYS_C0059289 (C: ENABLED)
exaprod;SIPAJ;DOCUMENTO;Entidade representativa dos documentos existentes na CECON. Ex. Parecer e Termo de Acordo.;22345;N;3;STA_DOCUMENTO;NUMBER;22;N;0;3;5;0;NO;Situação do documento.;CKC_STA_DOCUMENTO_DOCUMENT (C: ENABLED)- SYS_C0059290 (C: ENABLED)
exaprod;SIPAJ;DOCUMENTO_DECISAO;Relacionamento entre Decisão e Documento.;0;N;2;SEQ_DECISAO;NUMBER;22;N;0;0;0;0;NO;Identificador unico de Tipo de decisao;FK_DEC_R_DOC_DEC (FOREIGN KEY: ENABLED)- PK_DOCUMENTO_DECISAO (PRIMARY KEY: ENABLED)- SYS_C0059294 (C: ENABLED)
exaprod;SIPAJ;DOCUMENTO_DECISAO;Relacionamento entre Decisão e Documento.;0;N;1;SEQ_PROC_DOCUMENTO;NUMBER;22;N;0;0;0;0;NO;Identificador único de processo ou documento.;FK_DOC_R_DOC_DEC (FOREIGN KEY: ENABLED)- PK_DOCUMENTO_DECISAO (PRIMARY KEY: ENABLED)- SYS_C0059293 (C: ENABLED)
exaprod;SIPAJ;DOCUMENTO_DECISAO;Relacionamento entre Decisão e Documento.;0;N;3;STA_JA_EXECUTADA;NUMBER;22;Y;0;0;0;0;NO;Indica se a decisão já foi executada. A decisão é executada quando uma mensagem é enviada ao gestor do sistema ao qual a decisão está vinculada.; (: )
exaprod;SIPAJ;DOCUMENTO_PESSOA;Entidade de relacionamento entre Documento e Pessoa (envolvidos em um termo de acordo ou parecer).;16104;N;2;SEQ_PESSOA;NUMBER;22;N;0;6;8268;0;NO;Identificador unico de instancia de Pessoa no Cadastro.;PK_DOCUMENTO_PESSOA (PRIMARY KEY: ENABLED)- SYS_C0059297 (C: ENABLED)
exaprod;SIPAJ;DOCUMENTO_PESSOA;Entidade de relacionamento entre Documento e Pessoa (envolvidos em um termo de acordo ou parecer).;16104;N;1;SEQ_PROC_DOCUMENTO;NUMBER;22;N;0;5;1226;0;NO;Identificador único de processo ou documento.;FK_DOC_R_DOC_PES (FOREIGN KEY: ENABLED)- PK_DOCUMENTO_PESSOA (PRIMARY KEY: ENABLED)- SYS_C0059296 (C: ENABLED)
exaprod;SIPAJ;EMPRESA_ZPE;Tabela de Cadastro de ZPEs;0;N;3;DAT_VIGENCIA_FIM;DATE;7;Y;;0;0;0;NO;Data de fim da vigencia; (: )
